State,YEAR,party,vote_share_percentage,District,M.victory
JAMMU & KASHMIR,2016,INDEPENDENT,0.85,anantnag,43.02
JAMMU & KASHMIR,2014,BSP,0.34,anantnag,2.41
JAMMU & KASHMIR,2016,INDEPENDENT,1.19,anantnag,43.02
JAMMU & KASHMIR,2014,JKN,7.24,anantnag,2.41
JAMMU & KASHMIR,2014,IND,0.92,anantnag,2.41
JAMMU & KASHMIR,2016,JNC,10.01,anantnag,43.02
JAMMU & KASHMIR,2014,BJP,3.84,anantnag,2.41
JAMMU & KASHMIR,2016,INDEPENDENT,2.29,anantnag,43.02
JAMMU & KASHMIR,2014,IND,1.29,anantnag,2.41
JAMMU & KASHMIR,2016,INDEPENDENT,0.74,anantnag,43.02
JAMMU & KASHMIR,2016,INC,19.99,anantnag,43.02
JAMMU & KASHMIR,2016,INDEPENDENT,1.93,anantnag,43.02
JAMMU & KASHMIR,2014,INC,33.03,anantnag,2.41
JAMMU & KASHMIR,2014,NOTA,0.93,anantnag,2.41
JAMMU & KASHMIR,2014,JKPDP,51.2,anantnag,2.41
JAMMU & KASHMIR,2014,INC,35.08,kulgam,6.25
JAMMU & KASHMIR,2014,IND,1.07,kulgam,6.25
JAMMU & KASHMIR,2014,IND,1.62,kulgam,6.25
JAMMU & KASHMIR,2014,AIFB,0.52,kulgam,6.25
JAMMU & KASHMIR,2014,JKN,20.16,kulgam,6.25
JAMMU & KASHMIR,2014,BJP,6.77,kulgam,6.25
JAMMU & KASHMIR,2014,BSP,0.89,kulgam,6.25
JAMMU & KASHMIR,2014,NOTA,1.43,kulgam,6.25
JAMMU & KASHMIR,2014,JKPDP,32.45,kulgam,6.25
JAMMU & KASHMIR,2014,INC,37.24,anantnag,2.41
JAMMU & KASHMIR,2014,JPC,1.04,anantnag,2.41
JAMMU & KASHMIR,2014,BJP,2.13,anantnag,2.41
JAMMU & KASHMIR,2014,NOTA,2.06,anantnag,2.41
JAMMU & KASHMIR,2014,IPCP,0.15,anantnag,2.41
JAMMU & KASHMIR,2014,IND,1.52,anantnag,2.41
JAMMU & KASHMIR,2014,JKNPP,0.18,anantnag,2.41
JAMMU & KASHMIR,2014,IND,0.68,anantnag,2.41
JAMMU & KASHMIR,2014,JKN,17.08,anantnag,2.41
JAMMU & KASHMIR,2014,JKPDP,37.58,anantnag,2.41
JAMMU & KASHMIR,2014,HJP,0.34,anantnag,2.41
JAMMU & KASHMIR,2014,INC,34.33,anantnag,2.41
JAMMU & KASHMIR,2014,NOTA,1.67,anantnag,2.41
JAMMU & KASHMIR,2014,JKPDP,42.3,anantnag,2.41
JAMMU & KASHMIR,2014,JKNPP,1.38,anantnag,2.41
JAMMU & KASHMIR,2014,IND,1.97,anantnag,2.41
JAMMU & KASHMIR,2014,BJP,3.21,anantnag,2.41
JAMMU & KASHMIR,2014,JKN,14.37,anantnag,2.41
JAMMU & KASHMIR,2014,AKAKRP,0.79,anantnag,2.41
JAMMU & KASHMIR,2014,JKPDP,33.23,anantnag,2.41
JAMMU & KASHMIR,2014,IND,0.99,anantnag,2.41
JAMMU & KASHMIR,2014,INC,37.08,anantnag,2.41
JAMMU & KASHMIR,2014,JKN,19.15,anantnag,2.41
JAMMU & KASHMIR,2014,IND,0.76,anantnag,2.41
JAMMU & KASHMIR,2014,IND,2.18,anantnag,2.41
JAMMU & KASHMIR,2014,BJP,4,anantnag,2.41
JAMMU & KASHMIR,2014,RPI(A),0.99,anantnag,2.41
JAMMU & KASHMIR,2014,NOTA,1.04,anantnag,2.41
JAMMU & KASHMIR,2014,JKNPP,0.58,anantnag,2.41
JAMMU & KASHMIR,2014,JKPDP,48.79,anantnag,2.41
JAMMU & KASHMIR,2014,NOTA,1.19,anantnag,2.41
JAMMU & KASHMIR,2014,BJP,3.29,anantnag,2.41
JAMMU & KASHMIR,2014,BSP,1.2,anantnag,2.41
JAMMU & KASHMIR,2014,JKN,42.85,anantnag,2.41
JAMMU & KASHMIR,2014,INC,2.68,anantnag,2.41
JAMMU & KASHMIR,2014,NOTA,1.87,anantnag,2.41
JAMMU & KASHMIR,2014,JPC,0.87,anantnag,2.41
JAMMU & KASHMIR,2014,BSP,0.89,anantnag,2.41
JAMMU & KASHMIR,2014,JKN,44.67,anantnag,2.41
JAMMU & KASHMIR,2014,INC,3.8,anantnag,2.41
JAMMU & KASHMIR,2014,BJP,3.44,anantnag,2.41
JAMMU & KASHMIR,2014,JKPDP,43.07,anantnag,2.41
JAMMU & KASHMIR,2014,IND,1.39,anantnag,2.41
JAMMU & KASHMIR,2014,NOTA,0.47,leh,15.94
JAMMU & KASHMIR,2014,IND,1.54,leh,15.94
JAMMU & KASHMIR,2014,JKPDP,13.66,leh,15.94
JAMMU & KASHMIR,2014,JKN,22.38,leh,15.94
JAMMU & KASHMIR,2014,BJP,18.8,leh,15.94
JAMMU & KASHMIR,2014,INC,38,leh,15.94
JAMMU & KASHMIR,2014,IND,5.16,leh,15.94
JAMMU & KASHMIR,2014,NOTA,1.37,leh,15.94
JAMMU & KASHMIR,2014,BJP,41.34,leh,15.94
JAMMU & KASHMIR,2014,INC,57.28,leh,15.94
JAMMU & KASHMIR,2014,JKPDP,27.35,kargil,7.32
JAMMU & KASHMIR,2014,JKN,16.23,kargil,7.32
JAMMU & KASHMIR,2014,BJP,5.11,kargil,7.32
JAMMU & KASHMIR,2014,INC,50.51,kargil,7.32
JAMMU & KASHMIR,2014,NOTA,0.79,kargil,7.32
JAMMU & KASHMIR,2014,INC,39.58,kargil,7.32
JAMMU & KASHMIR,2014,NOTA,1,kargil,7.32
JAMMU & KASHMIR,2014,JKPDP,1.58,kargil,7.32
JAMMU & KASHMIR,2014,IND,43.19,kargil,7.32
JAMMU & KASHMIR,2014,BJP,14.64,kargil,7.32
JAMMU & KASHMIR,2014,BSP,0.24,kishtwar,1.56
JAMMU & KASHMIR,2014,NCP,0.33,kishtwar,1.56
JAMMU & KASHMIR,2014,IND,0.31,kishtwar,1.56
JAMMU & KASHMIR,2014,NOTA,0.45,kishtwar,1.56
JAMMU & KASHMIR,2014,IND,0.35,kishtwar,1.56
JAMMU & KASHMIR,2014,JKPDP,10.4,kishtwar,1.56
JAMMU & KASHMIR,2014,INC,1.26,kishtwar,1.56
JAMMU & KASHMIR,2014,IND,0.26,kishtwar,1.56
JAMMU & KASHMIR,2014,BJP,45.37,kishtwar,1.56
JAMMU & KASHMIR,2014,JD(S),0.26,kishtwar,1.56
JAMMU & KASHMIR,2014,JKN,40.76,kishtwar,1.56
JAMMU & KASHMIR,2014,JKN,0.42,kishtwar,1.56
JAMMU & KASHMIR,2014,IND,0.86,kishtwar,1.56
JAMMU & KASHMIR,2014,INC,46.93,kishtwar,1.56
JAMMU & KASHMIR,2014,BJP,27.42,kishtwar,1.56
JAMMU & KASHMIR,2014,BSP,0.14,kishtwar,1.56
JAMMU & KASHMIR,2014,RKSP,1.39,kishtwar,1.56
JAMMU & KASHMIR,2014,NOTA,0.69,kishtwar,1.56
JAMMU & KASHMIR,2014,JKPDP,19.83,kishtwar,1.56
JAMMU & KASHMIR,2014,IND,0.41,kishtwar,1.56
JAMMU & KASHMIR,2014,IND,0.88,kishtwar,1.56
JAMMU & KASHMIR,2014,IND,0.33,kishtwar,1.56
JAMMU & KASHMIR,2014,JKNPP,0.29,kishtwar,1.56
JAMMU & KASHMIR,2014,IND,0.4,kishtwar,1.56
JAMMU & KASHMIR,2014,INC,30.61,doda,1.3
JAMMU & KASHMIR,2014,IND,0.32,doda,1.3
JAMMU & KASHMIR,2014,IND,0.52,doda,1.3
JAMMU & KASHMIR,2014,IND,0.47,doda,1.3
JAMMU & KASHMIR,2014,IND,0.61,doda,1.3
JAMMU & KASHMIR,2014,BJP,36.63,doda,1.3
JAMMU & KASHMIR,2014,IND,1.2,doda,1.3
JAMMU & KASHMIR,2014,BSP,0.45,doda,1.3
JAMMU & KASHMIR,2014,JKN,24.47,doda,1.3
JAMMU & KASHMIR,2014,JKPDP,3.28,doda,1.3
JAMMU & KASHMIR,2014,NOTA,1.1,doda,1.3
JAMMU & KASHMIR,2014,IND,0.35,doda,1.3
JAMMU & KASHMIR,2014,INC,33.29,doda,1.3
JAMMU & KASHMIR,2014,CPI,1.21,doda,1.3
JAMMU & KASHMIR,2014,IND,0.82,doda,1.3
JAMMU & KASHMIR,2014,BJP,35.33,doda,1.3
JAMMU & KASHMIR,2014,SP,1.13,doda,1.3
JAMMU & KASHMIR,2014,IND,0.5,doda,1.3
JAMMU & KASHMIR,2014,JKNPP,0.34,doda,1.3
JAMMU & KASHMIR,2014,NCP,0.44,doda,1.3
JAMMU & KASHMIR,2014,BSP,0.51,doda,1.3
JAMMU & KASHMIR,2014,JKN,1.2,doda,1.3
JAMMU & KASHMIR,2014,IND,0.29,doda,1.3
JAMMU & KASHMIR,2014,NOTA,0.46,doda,1.3
JAMMU & KASHMIR,2014,IND,1.78,doda,1.3
JAMMU & KASHMIR,2014,JKPDP,22.7,doda,1.3
JAMMU & KASHMIR,2014,NOTA,1.75,ramban,8.95
JAMMU & KASHMIR,2014,JKPDP,7.8,ramban,8.95
JAMMU & KASHMIR,2014,SP,1.93,ramban,8.95
JAMMU & KASHMIR,2014,JKN,33.35,ramban,8.95
JAMMU & KASHMIR,2014,BJP,42.3,ramban,8.95
JAMMU & KASHMIR,2014,INC,9.42,ramban,8.95
JAMMU & KASHMIR,2014,BSP,0.88,ramban,8.95
JAMMU & KASHMIR,2014,JKNPP,1.87,ramban,8.95
JAMMU & KASHMIR,2014,IND,0.71,ramban,8.95
JAMMU & KASHMIR,2014,BSP,1.14,ramban,8.95
JAMMU & KASHMIR,2014,BJP,17.12,ramban,8.95
JAMMU & KASHMIR,2014,JKN,22.55,ramban,8.95
JAMMU & KASHMIR,2014,INC,30.65,ramban,8.95
JAMMU & KASHMIR,2014,JKPDP,23.1,ramban,8.95
JAMMU & KASHMIR,2014,JKNPP,1.27,ramban,8.95
JAMMU & KASHMIR,2014,NOTA,4.17,ramban,8.95
JAMMU & KASHMIR,2014,NOTA,0.96,reasi,13.24
JAMMU & KASHMIR,2014,JKN,28.77,reasi,13.24
JAMMU & KASHMIR,2014,JKPDP,19.96,reasi,13.24
JAMMU & KASHMIR,2014,INC,32,reasi,13.24
JAMMU & KASHMIR,2014,JKNPP,0.62,reasi,13.24
JAMMU & KASHMIR,2014,HJP,1.32,reasi,13.24
JAMMU & KASHMIR,2014,BSP,0.76,reasi,13.24
JAMMU & KASHMIR,2014,BJP,15.62,reasi,13.24
JAMMU & KASHMIR,2014,IND,0.34,reasi,13.24
JAMMU & KASHMIR,2014,IND,23.09,reasi,13.24
JAMMU & KASHMIR,2014,JKN,10.85,reasi,13.24
JAMMU & KASHMIR,2014,JKNPP,0.43,reasi,13.24
JAMMU & KASHMIR,2014,INC,21.71,reasi,13.24
JAMMU & KASHMIR,2014,IND,0.31,reasi,13.24
JAMMU & KASHMIR,2014,BJP,25.26,reasi,13.24
JAMMU & KASHMIR,2014,CPM,0.76,reasi,13.24
JAMMU & KASHMIR,2014,IND,11.77,reasi,13.24
JAMMU & KASHMIR,2014,IND,2.36,reasi,13.24
JAMMU & KASHMIR,2014,IND,0.39,reasi,13.24
JAMMU & KASHMIR,2014,BSP,1.2,reasi,13.24
JAMMU & KASHMIR,2014,IND,0.43,reasi,13.24
JAMMU & KASHMIR,2014,IND,0.41,reasi,13.24
JAMMU & KASHMIR,2014,NOTA,0.68,reasi,13.24
JAMMU & KASHMIR,2014,NOTA,1.24,reasi,13.24
JAMMU & KASHMIR,2014,IND,0.89,reasi,13.24
JAMMU & KASHMIR,2014,IND,0.77,reasi,13.24
JAMMU & KASHMIR,2014,BSP,0.41,reasi,13.24
JAMMU & KASHMIR,2014,JKN,4.34,reasi,13.24
JAMMU & KASHMIR,2014,IND,0.27,reasi,13.24
JAMMU & KASHMIR,2014,IND,0.81,reasi,13.24
JAMMU & KASHMIR,2014,JKNPP,0.29,reasi,13.24
JAMMU & KASHMIR,2014,JKPDP,14.05,reasi,13.24
JAMMU & KASHMIR,2014,BJP,31.69,reasi,13.24
JAMMU & KASHMIR,2014,INC,45.24,reasi,13.24
JAMMU & KASHMIR,2014,JKN,1.69,udhampur,5.54
JAMMU & KASHMIR,2014,JKPDP,1.35,udhampur,5.54
JAMMU & KASHMIR,2014,IND,0.48,udhampur,5.54
JAMMU & KASHMIR,2014,NOTA,0.77,udhampur,5.54
JAMMU & KASHMIR,2014,IND,1.28,udhampur,5.54
JAMMU & KASHMIR,2014,HJP,0.29,udhampur,5.54
JAMMU & KASHMIR,2014,BJP,23.71,udhampur,5.54
JAMMU & KASHMIR,2014,JKNPP,25.36,udhampur,5.54
JAMMU & KASHMIR,2014,IND,42.57,udhampur,5.54
JAMMU & KASHMIR,2014,BSP,1.04,udhampur,5.54
JAMMU & KASHMIR,2014,INC,1.47,udhampur,5.54
JAMMU & KASHMIR,2014,JKPDP,4.45,udhampur,5.54
JAMMU & KASHMIR,2014,BJP,50.17,udhampur,5.54
JAMMU & KASHMIR,2014,BSP,1.49,udhampur,5.54
JAMMU & KASHMIR,2014,JKNPP,18.2,udhampur,5.54
JAMMU & KASHMIR,2014,INC,19.3,udhampur,5.54
JAMMU & KASHMIR,2014,JKN,1.82,udhampur,5.54
JAMMU & KASHMIR,2014,NOTA,1.8,udhampur,5.54
JAMMU & KASHMIR,2014,SP,2.78,udhampur,5.54
JAMMU & KASHMIR,2014,NOTA,1.27,udhampur,5.54
JAMMU & KASHMIR,2014,IND,1.32,udhampur,5.54
JAMMU & KASHMIR,2014,BSP,1.73,udhampur,5.54
JAMMU & KASHMIR,2014,JKNPP,34.56,udhampur,5.54
JAMMU & KASHMIR,2014,BJP,55.71,udhampur,5.54
JAMMU & KASHMIR,2014,JKN,3.73,udhampur,5.54
JAMMU & KASHMIR,2014,INC,1.68,udhampur,5.54
JAMMU & KASHMIR,2014,JKN,25.69,kathua,10.85
JAMMU & KASHMIR,2014,JKPDP,3.31,kathua,10.85
JAMMU & KASHMIR,2014,IND,0.79,kathua,10.85
JAMMU & KASHMIR,2014,BJP,39.14,kathua,10.85
JAMMU & KASHMIR,2014,IND,15.28,kathua,10.85
JAMMU & KASHMIR,2014,IND,0.24,kathua,10.85
JAMMU & KASHMIR,2014,IND,0.24,kathua,10.85
JAMMU & KASHMIR,2014,IND,0.94,kathua,10.85
JAMMU & KASHMIR,2014,BSP,0.35,kathua,10.85
JAMMU & KASHMIR,2014,JKNPP,8.89,kathua,10.85
JAMMU & KASHMIR,2014,NOTA,0.92,kathua,10.85
JAMMU & KASHMIR,2014,INC,4.2,kathua,10.85
JAMMU & KASHMIR,2014,JKPDP,0.89,kathua,10.85
JAMMU & KASHMIR,2014,NOTA,0.82,kathua,10.85
JAMMU & KASHMIR,2014,INC,15.68,kathua,10.85
JAMMU & KASHMIR,2014,BSP,0.46,kathua,10.85
JAMMU & KASHMIR,2014,IND,0.64,kathua,10.85
JAMMU & KASHMIR,2014,IND,0.9,kathua,10.85
JAMMU & KASHMIR,2014,IND,0.28,kathua,10.85
JAMMU & KASHMIR,2014,JKN,21.38,kathua,10.85
JAMMU & KASHMIR,2014,IND,4.54,kathua,10.85
JAMMU & KASHMIR,2014,JKNPP,0.77,kathua,10.85
JAMMU & KASHMIR,2014,IND,0.37,kathua,10.85
JAMMU & KASHMIR,2014,IND,0.18,kathua,10.85
JAMMU & KASHMIR,2014,BJP,53.07,kathua,10.85
JAMMU & KASHMIR,2014,JKPDP,1.43,kathua,10.85
JAMMU & KASHMIR,2014,BMUP,0.23,kathua,10.85
JAMMU & KASHMIR,2014,CPI,0.83,kathua,10.85
JAMMU & KASHMIR,2014,IND,0.42,kathua,10.85
JAMMU & KASHMIR,2014,AJKMP,0.25,kathua,10.85
JAMMU & KASHMIR,2014,IND,0.22,kathua,10.85
JAMMU & KASHMIR,2014,BJP,39.11,kathua,10.85
JAMMU & KASHMIR,2014,IND,0.18,kathua,10.85
JAMMU & KASHMIR,2014,JKNPP,0.55,kathua,10.85
JAMMU & KASHMIR,2014,BSP,31.65,kathua,10.85
JAMMU & KASHMIR,2014,IND,14.52,kathua,10.85
JAMMU & KASHMIR,2014,INC,7.89,kathua,10.85
JAMMU & KASHMIR,2014,NOTA,0.3,kathua,10.85
JAMMU & KASHMIR,2014,IND,0.45,kathua,10.85
JAMMU & KASHMIR,2014,IND,1.19,kathua,10.85
JAMMU & KASHMIR,2014,JKN,0.77,kathua,10.85
JAMMU & KASHMIR,2014,JKN,4.14,kathua,10.85
JAMMU & KASHMIR,2014,IND,0.26,kathua,10.85
JAMMU & KASHMIR,2014,INC,34.18,kathua,10.85
JAMMU & KASHMIR,2014,JKPDP,0.46,kathua,10.85
JAMMU & KASHMIR,2014,BJP,58.3,kathua,10.85
JAMMU & KASHMIR,2014,BSP,1.12,kathua,10.85
JAMMU & KASHMIR,2014,JKNPP,0.47,kathua,10.85
JAMMU & KASHMIR,2014,NOTA,0.56,kathua,10.85
JAMMU & KASHMIR,2014,IND,0.52,kathua,10.85
JAMMU & KASHMIR,2014,IND,0.8,kathua,10.85
JAMMU & KASHMIR,2014,BJP,69.15,kathua,10.85
JAMMU & KASHMIR,2014,IND,3.94,kathua,10.85
JAMMU & KASHMIR,2014,JKNPP,0.51,kathua,10.85
JAMMU & KASHMIR,2014,BSP,2.39,kathua,10.85
JAMMU & KASHMIR,2014,JKPDP,1.24,kathua,10.85
JAMMU & KASHMIR,2014,NOTA,0.54,kathua,10.85
JAMMU & KASHMIR,2014,INC,20.11,kathua,10.85
JAMMU & KASHMIR,2014,JKN,1.32,kathua,10.85
JAMMU & KASHMIR,2014,JKNPP,18.63,samba,9.63
JAMMU & KASHMIR,2014,BJP,53.08,samba,9.63
JAMMU & KASHMIR,2014,BSP,4.33,samba,9.63
JAMMU & KASHMIR,2014,BMUP,0.46,samba,9.63
JAMMU & KASHMIR,2014,JKN,3.46,samba,9.63
JAMMU & KASHMIR,2014,JKPDP,4.63,samba,9.63
JAMMU & KASHMIR,2014,NOTA,0.82,samba,9.63
JAMMU & KASHMIR,2014,INC,14.12,samba,9.63
JAMMU & KASHMIR,2014,NCP,0.48,samba,9.63
JAMMU & KASHMIR,2014,BJP,43.45,samba,9.63
JAMMU & KASHMIR,2014,IND,1.25,samba,9.63
JAMMU & KASHMIR,2014,JKNPP,0.58,samba,9.63
JAMMU & KASHMIR,2014,NOTA,0.3,samba,9.63
JAMMU & KASHMIR,2014,BSP,0.71,samba,9.63
JAMMU & KASHMIR,2014,IND,0.2,samba,9.63
JAMMU & KASHMIR,2014,IND,0.61,samba,9.63
JAMMU & KASHMIR,2014,IND,0.39,samba,9.63
JAMMU & KASHMIR,2014,INC,17.74,samba,9.63
JAMMU & KASHMIR,2014,IND,0.58,samba,9.63
JAMMU & KASHMIR,2014,JKPDP,3.92,samba,9.63
JAMMU & KASHMIR,2014,IND,0.35,samba,9.63
JAMMU & KASHMIR,2014,BMUP,0.12,samba,9.63
JAMMU & KASHMIR,2014,JKN,29.75,samba,9.63
JAMMU & KASHMIR,2014,HJP,0.08,samba,9.63
JAMMU & KASHMIR,2014,JPC,0.25,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.3,jammu,3.64
JAMMU & KASHMIR,2014,JKN,39.03,jammu,3.64
JAMMU & KASHMIR,2014,JKPDP,6.67,jammu,3.64
JAMMU & KASHMIR,2014,JSM(P),0.19,jammu,3.64
JAMMU & KASHMIR,2014,NOTA,0.98,jammu,3.64
JAMMU & KASHMIR,2014,JKNPP,0.47,jammu,3.64
JAMMU & KASHMIR,2014,AJKMP,0.16,jammu,3.64
JAMMU & KASHMIR,2014,IND,1.02,jammu,3.64
JAMMU & KASHMIR,2014,INC,8,jammu,3.64
JAMMU & KASHMIR,2014,BSP,10.58,jammu,3.64
JAMMU & KASHMIR,2014,BJP,32.35,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.25,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.13,jammu,3.64
JAMMU & KASHMIR,2014,BHBP,0.11,jammu,3.64
JAMMU & KASHMIR,2014,JKNPP,0.16,jammu,3.64
JAMMU & KASHMIR,2014,INC,36.02,jammu,3.64
JAMMU & KASHMIR,2014,BSP,0.98,jammu,3.64
JAMMU & KASHMIR,2014,JKN,0.99,jammu,3.64
JAMMU & KASHMIR,2014,JKPDP,8.86,jammu,3.64
JAMMU & KASHMIR,2014,BJP,51.17,jammu,3.64
JAMMU & KASHMIR,2014,NOTA,0.47,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.47,jammu,3.64
JAMMU & KASHMIR,2014,NCP,0.37,jammu,3.64
JAMMU & KASHMIR,2014,JKNPP,0.39,jammu,3.64
JAMMU & KASHMIR,2014,BJP,61.69,jammu,3.64
JAMMU & KASHMIR,2014,NOTA,0.37,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.17,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.32,jammu,3.64
JAMMU & KASHMIR,2014,IND,1.22,jammu,3.64
JAMMU & KASHMIR,2014,INC,25.73,jammu,3.64
JAMMU & KASHMIR,2014,JKN,0.74,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.68,jammu,3.64
JAMMU & KASHMIR,2014,JKPDP,8.7,jammu,3.64
JAMMU & KASHMIR,2014,NCP,0.26,jammu,3.64
JAMMU & KASHMIR,2014,JKN,4.8,jammu,3.64
JAMMU & KASHMIR,2014,JKPDP,2.45,jammu,3.64
JAMMU & KASHMIR,2014,DGPP,0.07,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.09,jammu,3.64
JAMMU & KASHMIR,2014,BJP,70.63,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.45,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.08,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.22,jammu,3.64
JAMMU & KASHMIR,2014,JKNPP,0.11,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.11,jammu,3.64
JAMMU & KASHMIR,2014,BSP,0.53,jammu,3.64
JAMMU & KASHMIR,2014,NOTA,0.36,jammu,3.64
JAMMU & KASHMIR,2014,INC,19.27,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.38,jammu,3.64
JAMMU & KASHMIR,2014,RKSP,0.16,jammu,3.64
JAMMU & KASHMIR,2014,JKNPP,0.67,jammu,3.64
JAMMU & KASHMIR,2014,JKPDP,11.49,jammu,3.64
JAMMU & KASHMIR,2014,BMUP,0.35,jammu,3.64
JAMMU & KASHMIR,2014,INC,4.64,jammu,3.64
JAMMU & KASHMIR,2014,BJP,37.39,jammu,3.64
JAMMU & KASHMIR,2014,BSP,2.36,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.26,jammu,3.64
JAMMU & KASHMIR,2014,NOTA,0.69,jammu,3.64
JAMMU & KASHMIR,2014,SP,0.2,jammu,3.64
JAMMU & KASHMIR,2014,NCP,0.32,jammu,3.64
JAMMU & KASHMIR,2014,JKN,41.62,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.41,jammu,3.64
JAMMU & KASHMIR,2014,NOTA,0.54,jammu,3.64
JAMMU & KASHMIR,2014,BSP,1.57,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.68,jammu,3.64
JAMMU & KASHMIR,2014,BJP,41.65,jammu,3.64
JAMMU & KASHMIR,2014,INC,5.94,jammu,3.64
JAMMU & KASHMIR,2014,JKNPP,0.68,jammu,3.64
JAMMU & KASHMIR,2014,IND,18.06,jammu,3.64
JAMMU & KASHMIR,2014,JKN,9.49,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.96,jammu,3.64
JAMMU & KASHMIR,2014,SP,0.43,jammu,3.64
JAMMU & KASHMIR,2014,JKPDP,19.59,jammu,3.64
JAMMU & KASHMIR,2014,JKPDP,16.67,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.34,jammu,3.64
JAMMU & KASHMIR,2014,IND,1.22,jammu,3.64
JAMMU & KASHMIR,2014,JKNPP,0.37,jammu,3.64
JAMMU & KASHMIR,2014,BMUP,0.35,jammu,3.64
JAMMU & KASHMIR,2014,BSP,1.01,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.69,jammu,3.64
JAMMU & KASHMIR,2014,INC,18.82,jammu,3.64
JAMMU & KASHMIR,2014,NOTA,0.42,jammu,3.64
JAMMU & KASHMIR,2014,BJP,38.82,jammu,3.64
JAMMU & KASHMIR,2014,NCP,0.32,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.45,jammu,3.64
JAMMU & KASHMIR,2014,JKN,20.51,jammu,3.64
JAMMU & KASHMIR,2014,BJP,42.35,jammu,3.64
JAMMU & KASHMIR,2014,BSP,4.96,jammu,3.64
JAMMU & KASHMIR,2014,JKNPP,0.34,jammu,3.64
JAMMU & KASHMIR,2014,JKN,22.99,jammu,3.64
JAMMU & KASHMIR,2014,AJKMP,0.45,jammu,3.64
JAMMU & KASHMIR,2014,INC,18.77,jammu,3.64
JAMMU & KASHMIR,2014,NOTA,0.86,jammu,3.64
JAMMU & KASHMIR,2014,NCP,0.75,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.39,jammu,3.64
JAMMU & KASHMIR,2014,JKPDP,8.15,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.39,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.21,jammu,3.64
JAMMU & KASHMIR,2014,BJP,66.99,jammu,3.64
JAMMU & KASHMIR,2014,AAAP,0.29,jammu,3.64
JAMMU & KASHMIR,2014,JKPDP,1.89,jammu,3.64
JAMMU & KASHMIR,2014,NOTA,0.76,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.27,jammu,3.64
JAMMU & KASHMIR,2014,JKNPP,0.46,jammu,3.64
JAMMU & KASHMIR,2014,BSP,1.62,jammu,3.64
JAMMU & KASHMIR,2014,INC,23.17,jammu,3.64
JAMMU & KASHMIR,2014,JKN,3.77,jammu,3.64
JAMMU & KASHMIR,2014,BHBP,0.18,jammu,3.64
JAMMU & KASHMIR,2014,BSP,1.27,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.39,jammu,3.64
JAMMU & KASHMIR,2014,JKPDP,1.64,jammu,3.64
JAMMU & KASHMIR,2014,BJP,53.19,jammu,3.64
JAMMU & KASHMIR,2014,NOTA,0.55,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.34,jammu,3.64
JAMMU & KASHMIR,2014,JKN,1.09,jammu,3.64
JAMMU & KASHMIR,2014,INC,41.29,jammu,3.64
JAMMU & KASHMIR,2014,JKNPP,0.24,jammu,3.64
JAMMU & KASHMIR,2014,NCP,0.36,jammu,3.64
JAMMU & KASHMIR,2014,BSP,0.4,jammu,3.64
JAMMU & KASHMIR,2014,AJKMP,0.21,jammu,3.64
JAMMU & KASHMIR,2014,JKPDP,1.1,jammu,3.64
JAMMU & KASHMIR,2014,INC,35.69,jammu,3.64
JAMMU & KASHMIR,2014,JKN,0.4,jammu,3.64
JAMMU & KASHMIR,2014,JKNPP,0.38,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.23,jammu,3.64
JAMMU & KASHMIR,2014,BJP,60.53,jammu,3.64
JAMMU & KASHMIR,2014,NOTA,0.37,jammu,3.64
JAMMU & KASHMIR,2014,IND,0.33,jammu,3.64
JAMMU & KASHMIR,2014,INC,7.08,rajouri,11.38
JAMMU & KASHMIR,2014,IND,0.2,rajouri,11.38
JAMMU & KASHMIR,2014,JKNPP,0.92,rajouri,11.38
JAMMU & KASHMIR,2014,JKPDP,36.92,rajouri,11.38
JAMMU & KASHMIR,2014,NOTA,0.56,rajouri,11.38
JAMMU & KASHMIR,2014,HJP,0.25,rajouri,11.38
JAMMU & KASHMIR,2014,IND,0.64,rajouri,11.38
